orderID,customerID,employeeID,orderDate,requiredDate,shippedDate,shipVia,Freight,productID,unitPrice,quantity,discount,companyName,contactName,contactTitle,employees.lastName,employees.firstName,employees.title,productName,supplierID,categoryID,quantityPerUnit,unitPrice.1,unitsInStock,unitsOnOrder,reorderLevel,discontinued,categoryName,suppliers.companyName,suppliers.contactName,suppliers.contactTitle
10529,MAISD,5,1997-05-07,1997-06-04,1997-05-09,2,66.69,69,36,10,0,Maison Dewey,Catherine Dewey,Sales Agent,Buchanan,Steven,Sales Manager,Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10530,PICCO,3,1997-05-08,1997-06-05,1997-05-12,2,339.22,17,39,40,0,Piccolo und mehr,Georg Pipps,Sales Manager,Leverling,Janet,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd.,Ian Devling
10530,PICCO,3,1997-05-08,1997-06-05,1997-05-12,2,339.22,43,46,25,0,Piccolo und mehr,Georg Pipps,Sales Manager,Leverling,Janet,Sales Representative,Ipoh Coffee,20,1,16 - 500 g tins,46,17,10,25,0,Beverages,Leka Trading,Chandra Leka,Owner
10530,PICCO,3,1997-05-08,1997-06-05,1997-05-12,2,339.22,61,28.5,20,0,Piccolo und mehr,Georg Pipps,Sales Manager,Leverling,Janet,Sales Representative,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,Condiments,Forêts d'érables,Chantal Goulet,Accounting Manager
10530,PICCO,3,1997-05-08,1997-06-05,1997-05-12,2,339.22,76,18,50,0,Piccolo und mehr,Georg Pipps,Sales Manager,Leverling,Janet,Sales Representative,Lakkalikööri,23,1,500 ml,18,57,0,20,0,Beverages,Karkki Oy,Anne Heikkonen,Product Manager
10531,OCEAN,7,1997-05-08,1997-06-05,1997-05-19,1,8.12,59,55,2,0,Océano Atlántico Ltda.,Yvonne Moncada,Sales Agent,King,Robert,Sales Representative,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10532,EASTC,7,1997-05-09,1997-06-06,1997-05-12,3,74.46,30,25.89,15,0,Eastern Connection,Ann Devon,Sales Agent,King,Robert,Sales Representative,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10532,EASTC,7,1997-05-09,1997-06-06,1997-05-12,3,74.46,66,17,24,0,Eastern Connection,Ann Devon,Sales Agent,King,Robert,Sales Representative,Louisiana Hot Spiced Okra,2,2,24 - 8 oz jars,17,4,100,20,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10533,FOLKO,8,1997-05-12,1997-06-09,1997-05-22,1,188.04,4,22,50,0.05,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Chef Anton's Cajun Seasoning,2,2,48 - 6 oz jars,22,53,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10533,FOLKO,8,1997-05-12,1997-06-09,1997-05-22,1,188.04,72,34.8,24,0,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10533,FOLKO,8,1997-05-12,1997-06-09,1997-05-22,1,188.04,73,15,24,0.05,Folk och fä HB,Maria Larsson,Owner,Callahan,Laura,Inside Sales Coordinator,Röd Kaviar,17,8,24 - 150 g jars,15,101,0,5,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10534,LEHMS,8,1997-05-12,1997-06-09,1997-05-14,2,27.94,30,25.89,10,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Nord-Ost Matjeshering,13,8,10 - 200 g glasses,25.89,10,0,15,0,Seafood,Nord-Ost-Fisch Handelsgesellschaft mbH,Sven Petersen,Coordinator Foreign Markets
10534,LEHMS,8,1997-05-12,1997-06-09,1997-05-14,2,27.94,40,18.4,10,0.2,Lehmanns Marktstand,Renate Messner,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10534,LEHMS,8,1997-05-12,1997-06-09,1997-05-14,2,27.94,54,7.45,10,0.2,Lehmanns Marktstand,Renate Messner,Sales Representative,Callahan,Laura,Inside Sales Coordinator,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10535,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,15.64,11,21,50,0.1,Antonio Moreno Taquería,Antonio Moreno,Owner,Peacock,Margaret,Sales Representative,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10535,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,15.64,40,18.4,10,0.1,Antonio Moreno Taquería,Antonio Moreno,Owner,Peacock,Margaret,Sales Representative,Boston Crab Meat,19,8,24 - 4 oz tins,18.4,123,0,30,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10535,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,15.64,57,19.5,5,0.1,Antonio Moreno Taquería,Antonio Moreno,Owner,Peacock,Margaret,Sales Representative,Ravioli Angelo,26,5,24 - 250 g pkgs.,19.5,36,0,20,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10535,ANTON,4,1997-05-13,1997-06-10,1997-05-21,1,15.64,59,55,15,0.1,Antonio Moreno Taquería,Antonio Moreno,Owner,Peacock,Margaret,Sales Representative,Raclette Courdavault,28,4,5 kg pkg.,55,79,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10536,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,58.88,12,38,15,0.25,Lehmanns Marktstand,Renate Messner,Sales Representative,Leverling,Janet,Sales Representative,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38,86,0,0,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10536,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,58.88,31,12.5,20,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Leverling,Janet,Sales Representative,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10536,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,58.88,33,2.5,30,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Leverling,Janet,Sales Representative,Geitost,15,4,500 g,2.5,112,0,20,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10536,LEHMS,3,1997-05-14,1997-06-11,1997-06-06,2,58.88,60,34,35,0.25,Lehmanns Marktstand,Renate Messner,Sales Representative,Leverling,Janet,Sales Representative,Camembert Pierrot,28,4,15 - 300 g rounds,34,19,0,0,0,Dairy Products,Gai pâturage,Eliane Noz,Sales Representative
10537,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,78.85,31,12.5,30,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10537,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,78.85,51,53,6,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10537,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,78.85,58,13.25,20,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Escargots de Bourgogne,27,8,24 pieces,13.25,62,0,20,0,Seafood,Escargots Nouveaux,Marie Delamare,Sales Manager
10537,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,78.85,72,34.8,21,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10537,RICSU,1,1997-05-14,1997-05-28,1997-05-19,1,78.85,73,15,9,0,Richter Supermarkt,Michael Holz,Sales Manager,Davolio,Nancy,Sales Representative,Röd Kaviar,17,8,24 - 150 g jars,15,101,0,5,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10538,BSBEV,9,1997-05-15,1997-06-12,1997-05-16,3,4.87,70,15,7,0,B's Beverages,Victoria Ashworth,Sales Representative,Dodsworth,Anne,Sales Representative,Outback Lager,7,1,24 - 355 ml bottles,15,15,10,30,0,Beverages,Pavlova, Ltd.,Ian Devling
10538,BSBEV,9,1997-05-15,1997-06-12,1997-05-16,3,4.87,72,34.8,1,0,B's Beverages,Victoria Ashworth,Sales Representative,Dodsworth,Anne,Sales Representative,Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10539,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,12.36,13,6,8,0,B's Beverages,Victoria Ashworth,Sales Representative,Suyama,Michael,Sales Representative,Konbu,6,8,2 kg box,6,24,0,5,0,Seafood,Mayumi's,Mayumi Ohno,Marketing Representative
10539,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,12.36,21,10,15,0,B's Beverages,Victoria Ashworth,Sales Representative,Suyama,Michael,Sales Representative,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10539,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,12.36,33,2.5,15,0,B's Beverages,Victoria Ashworth,Sales Representative,Suyama,Michael,Sales Representative,Geitost,15,4,500 g,2.5,112,0,20,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10539,BSBEV,6,1997-05-16,1997-06-13,1997-05-23,3,12.36,49,20,6,0,B's Beverages,Victoria Ashworth,Sales Representative,Suyama,Michael,Sales Representative,Maxilaku,23,3,24 - 50 g pkgs.,20,10,60,15,0,Confections,Karkki Oy,Anne Heikkonen,Product Manager
10540,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,1007.64,3,10,60,0,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Aniseed Syrup,1,2,12 - 550 ml bottles,10,13,70,25,0,Condiments,Exotic Liquids,Charlotte Cooper,Purchasing Manager
10540,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,1007.64,26,31.23,40,0,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Gumbär Gummibärchen,11,3,100 - 250 g bags,31.23,15,0,0,0,Confections,Heli Süßwaren GmbH & Co. KG,Petra Winkler,Sales Manager
10540,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,1007.64,38,263.5,30,0,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Côte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10540,QUICK,3,1997-05-19,1997-06-16,1997-06-13,3,1007.64,68,12.5,35,0,QUICK-Stop,Horst Kloss,Accounting Manager,Leverling,Janet,Sales Representative,Scottish Longbreads,8,3,10 boxes x 8 pieces,12.5,6,10,15,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10541,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,68.65,24,4.5,35,0.1,Hanari Carnes,Mario Pontes,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10541,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,68.65,38,263.5,4,0.1,Hanari Carnes,Mario Pontes,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Côte de Blaye,18,1,12 - 75 cl bottles,263.5,17,0,15,0,Beverages,Aux joyeux ecclésiastiques,Guylène Nodier,Sales Manager
10541,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,68.65,65,21.05,36,0.1,Hanari Carnes,Mario Pontes,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Louisiana Fiery Hot Pepper Sauce,2,2,32 - 8 oz bottles,21.05,76,0,0,0,Condiments,New Orleans Cajun Delights,Shelley Burke,Order Administrator
10541,HANAR,2,1997-05-19,1997-06-16,1997-05-29,1,68.65,71,21.5,9,0.1,Hanari Carnes,Mario Pontes,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Flotemysost,15,4,10 - 500 g pkgs.,21.5,26,0,0,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10542,KOENE,1,1997-05-20,1997-06-17,1997-05-26,3,10.95,11,21,15,0.05,Königlich Essen,Philip Cramer,Sales Associate,Davolio,Nancy,Sales Representative,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10542,KOENE,1,1997-05-20,1997-06-17,1997-05-26,3,10.95,54,7.45,24,0.05,Königlich Essen,Philip Cramer,Sales Associate,Davolio,Nancy,Sales Representative,Tourtière,25,6,16 pies,7.45,21,0,10,0,Meat/Poultry,Ma Maison,Jean-Guy Lauzon,Marketing Manager
10543,LILAS,8,1997-05-21,1997-06-18,1997-05-23,2,48.17,12,38,30,0.15,LILA-Supermercado,Carlos González,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Queso Manchego La Pastora,5,4,10 - 500 g pkgs.,38,86,0,0,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10543,LILAS,8,1997-05-21,1997-06-18,1997-05-23,2,48.17,23,9,70,0.15,LILA-Supermercado,Carlos González,Accounting Manager,Callahan,Laura,Inside Sales Coordinator,Tunnbröd,9,5,12 - 250 g pkgs.,9,61,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10544,LONEP,4,1997-05-21,1997-06-18,1997-05-30,1,24.91,28,45.6,7,0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Peacock,Margaret,Sales Representative,Rössle Sauerkraut,12,7,25 - 825 g cans,45.6,26,0,0,1,Produce,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10544,LONEP,4,1997-05-21,1997-06-18,1997-05-30,1,24.91,67,14,7,0,Lonesome Pine Restaurant,Fran Wilson,Sales Manager,Peacock,Margaret,Sales Representative,Laughing Lumberjack Lager,16,1,24 - 12 oz bottles,14,52,0,10,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10545,LAZYK,8,1997-05-22,1997-06-19,1997-06-26,2,11.92,11,21,10,0,Lazy K Kountry Store,John Steel,Marketing Manager,Callahan,Laura,Inside Sales Coordinator,Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10546,VICTE,1,1997-05-23,1997-06-20,1997-05-27,3,194.72,7,30,10,0,Victuailles en stock,Mary Saveley,Sales Agent,Davolio,Nancy,Sales Representative,Uncle Bob's Organic Dried Pears,3,7,12 - 1 lb pkgs.,30,15,0,10,0,Produce,Grandma Kelly's Homestead,Regina Murphy,Sales Representative
10546,VICTE,1,1997-05-23,1997-06-20,1997-05-27,3,194.72,35,18,30,0,Victuailles en stock,Mary Saveley,Sales Agent,Davolio,Nancy,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10546,VICTE,1,1997-05-23,1997-06-20,1997-05-27,3,194.72,62,49.3,40,0,Victuailles en stock,Mary Saveley,Sales Agent,Davolio,Nancy,Sales Representative,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10547,SEVES,3,1997-05-23,1997-06-20,1997-06-02,2,178.43,32,32,24,0.15,Seven Seas Imports,Hari Kumar,Sales Manager,Leverling,Janet,Sales Representative,Mascarpone Fabioli,14,4,24 - 200 g pkgs.,32,9,40,25,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10547,SEVES,3,1997-05-23,1997-06-20,1997-06-02,2,178.43,36,19,60,0,Seven Seas Imports,Hari Kumar,Sales Manager,Leverling,Janet,Sales Representative,Inlagd Sill,17,8,24 - 250 g  jars,19,112,0,20,0,Seafood,Svensk Sjöföda AB,Michael Björn,Sales Representative
10548,TOMSP,3,1997-05-26,1997-06-23,1997-06-02,2,1.43,34,14,10,0.25,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Sasquatch Ale,16,1,24 - 12 oz bottles,14,111,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10548,TOMSP,3,1997-05-26,1997-06-23,1997-06-02,2,1.43,41,9.65,14,0,Toms Spezialitäten,Karin Josephs,Marketing Manager,Leverling,Janet,Sales Representative,Jack's New England Clam Chowder,19,8,12 - 12 oz cans,9.65,85,0,10,0,Seafood,New England Seafood Cannery,Robb Merchant,Wholesale Account Agent
10549,QUICK,5,1997-05-27,1997-06-10,1997-05-30,1,171.24,31,12.5,55,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Buchanan,Steven,Sales Manager,Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10549,QUICK,5,1997-05-27,1997-06-10,1997-05-30,1,171.24,45,9.5,100,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Buchanan,Steven,Sales Manager,Rogede sild,21,8,1k pkg.,9.5,5,70,15,0,Seafood,Lyngbysild,Niels Petersen,Sales Manager
10549,QUICK,5,1997-05-27,1997-06-10,1997-05-30,1,171.24,51,53,48,0.15,QUICK-Stop,Horst Kloss,Accounting Manager,Buchanan,Steven,Sales Manager,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10550,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,4.32,17,39,8,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Alice Mutton,7,6,20 - 1 kg tins,39,0,0,0,1,Meat/Poultry,Pavlova, Ltd.,Ian Devling
10550,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,4.32,19,9.2,10,0,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10550,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,4.32,21,10,6,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Sir Rodney's Scones,8,3,24 pkgs. x 4 pieces,10,3,40,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10550,GODOS,7,1997-05-28,1997-06-25,1997-06-06,3,4.32,61,28.5,10,0.1,Godos Cocina Típica,José Pedro Freyre,Sales Manager,King,Robert,Sales Representative,Sirop d'érable,29,2,24 - 500 ml bottles,28.5,113,0,25,0,Condiments,Forêts d'érables,Chantal Goulet,Accounting Manager
10551,FURIB,4,1997-05-28,1997-07-09,1997-06-06,3,72.95,16,17.45,40,0.15,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10551,FURIB,4,1997-05-28,1997-07-09,1997-06-06,3,72.95,35,18,20,0.15,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10551,FURIB,4,1997-05-28,1997-07-09,1997-06-06,3,72.95,44,19.45,40,0,Furia Bacalhau e Frutos do Mar,Lino Rodriguez,Sales Manager,Peacock,Margaret,Sales Representative,Gula Malacca,20,2,20 - 2 kg bags,19.45,27,0,15,0,Condiments,Leka Trading,Chandra Leka,Owner
10552,HILAA,2,1997-05-29,1997-06-26,1997-06-05,1,83.22,69,36,18,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Fuller,Andrew,"Vice President, Sales",Gudbrandsdalsost,15,4,10 kg pkg.,36,26,0,15,0,Dairy Products,Norske Meierier,Beate Vileid,Marketing Manager
10552,HILAA,2,1997-05-29,1997-06-26,1997-06-05,1,83.22,75,7.75,30,0,HILARION-Abastos,Carlos Hernández,Sales Representative,Fuller,Andrew,"Vice President, Sales",Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Beverages,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10553,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,149.49,11,21,15,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Queso Cabrales,5,4,1 kg pkg.,21,22,30,30,0,Dairy Products,Cooperativa de Quesos 'Las Cabras',Antonio del Valle Saavedra,Export Administrator
10553,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,149.49,16,17.45,14,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10553,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,149.49,22,21,24,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Gustaf's Knäckebröd,9,5,24 - 500 g pkgs.,21,104,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10553,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,149.49,31,12.5,30,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Gorgonzola Telino,14,4,12 - 100 g pkgs,12.5,0,70,20,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10553,WARTH,2,1997-05-30,1997-06-27,1997-06-03,2,149.49,35,18,6,0,Wartian Herkku,Pirkko Koskitalo,Accounting Manager,Fuller,Andrew,"Vice President, Sales",Steeleye Stout,16,1,24 - 12 oz bottles,18,20,0,15,0,Beverages,Bigfoot Breweries,Cheryl Saylor,Regional Account Rep.
10554,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,120.97,16,17.45,30,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Peacock,Margaret,Sales Representative,Pavlova,7,3,32 - 500 g boxes,17.45,29,0,10,0,Confections,Pavlova, Ltd.,Ian Devling
10554,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,120.97,23,9,20,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Peacock,Margaret,Sales Representative,Tunnbröd,9,5,12 - 250 g pkgs.,9,61,0,25,0,Grains/Cereals,PB Knäckebröd AB,Lars Peterson,Sales Agent
10554,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,120.97,62,49.3,20,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Peacock,Margaret,Sales Representative,Tarte au sucre,29,3,48 pies,49.3,17,0,0,0,Confections,Forêts d'érables,Chantal Goulet,Accounting Manager
10554,OTTIK,4,1997-05-30,1997-06-27,1997-06-05,3,120.97,77,13,10,0.05,Ottilies Käseladen,Henriette Pfalzheim,Owner,Peacock,Margaret,Sales Representative,Original Frankfurter grüne Soße,12,2,12 boxes,13,32,0,15,0,Condiments,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10555,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,252.49,14,23.25,30,0.2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Tofu,6,7,40 - 100 g pkgs.,23.25,35,0,0,0,Produce,Mayumi's,Mayumi Ohno,Marketing Representative
10555,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,252.49,19,9.2,35,0.2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Teatime Chocolate Biscuits,8,3,10 boxes x 12 pieces,9.2,25,0,5,0,Confections,Specialty Biscuits, Ltd.,Peter Wilson
10555,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,252.49,24,4.5,18,0.2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Guaraná Fantástica,10,1,12 - 355 ml cans,4.5,20,0,0,1,Beverages,Refrescos Americanas LTDA,Carlos Diaz,Marketing Manager
10555,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,252.49,51,53,20,0.2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Manjimup Dried Apples,24,7,50 - 300 g pkgs.,53,20,0,10,0,Produce,G'day, Mate,Wendy Mackenzie
10555,SAVEA,6,1997-06-02,1997-06-30,1997-06-04,3,252.49,56,38,40,0.2,Save-a-lot Markets,Jose Pavarotti,Sales Representative,Suyama,Michael,Sales Representative,Gnocchi di nonna Alice,26,5,24 - 250 g pkgs.,38,21,10,30,0,Grains/Cereals,Pasta Buttini s.r.l.,Giovanni Giudici,Order Administrator
10556,SIMOB,2,1997-06-03,1997-07-15,1997-06-13,1,9.8,72,34.8,24,0,Simons bistro,Jytte Petersen,Owner,Fuller,Andrew,"Vice President, Sales",Mozzarella di Giovanni,14,4,24 - 200 g pkgs.,34.8,14,0,0,0,Dairy Products,Formaggi Fortini s.r.l.,Elio Rossi,Sales Representative
10557,LEHMS,9,1997-06-03,1997-06-17,1997-06-06,2,96.72,64,33.25,30,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Dodsworth,Anne,Sales Representative,Wimmers gute Semmelknödel,12,5,20 bags x 4 pieces,33.25,22,80,30,0,Grains/Cereals,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10557,LEHMS,9,1997-06-03,1997-06-17,1997-06-06,2,96.72,75,7.75,20,0,Lehmanns Marktstand,Renate Messner,Sales Representative,Dodsworth,Anne,Sales Representative,Rhönbräu Klosterbier,12,1,24 - 0.5 l bottles,7.75,125,0,25,0,Beverages,Plutzer Lebensmittelgroßmärkte AG,Martin Bein,International Marketing Mgr.
10558,AROUT,1,1997-06-04,1997-07-02,1997-06-10,2,72.97,47,9.5,25,0,Around the Horn,Thomas Hardy,Sales Representative,Davolio,Nancy,Sales Representative,Zaanse koeken,22,3,10 - 4 oz boxes,9.5,36,0,0,0,Confections,Zaanse Snoepfabriek,Dirk Luchte,Accounting Manager
